cycle,r_squared,p_center,p_height,p_width,p_fwhm,p_rise_time,p_decay_time,p_rise_decay_symmetry,p_sharpness,p_on,p_off,q_center,q_height,q_width,q_fwhm,q_rise_time,q_decay_time,q_rise_decay_symmetry,q_sharpness,q_on,q_off,r_center,r_height,r_width,r_fwhm,r_rise_time,r_decay_time,r_rise_decay_symmetry,r_sharpness,r_on,r_off,s_center,s_height,s_width,s_fwhm,s_rise_time,s_decay_time,s_rise_decay_symmetry,s_sharpness,s_on,s_off,t_center,t_height,t_width,t_fwhm,t_rise_time,t_decay_time,t_rise_decay_symmetry,t_sharpness,t_on,t_off,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval
599,0.8757809038784145,553300.3205425598,4945.343068070418,7.4740318425345675,45.0,35.0,10.0,0.7777777777777778,0.08555070114710138,553266.0,553309.0,553408.8301356401,-1988.6149185364397,1.6654765110284508,7.0,5.0,2.0,0.7142857142857143,-0.3481402820724239,553404.0,553411.0,553434.40547474,38620.62022992716,6.469478819904931,16.0,8.0,8.0,0.5,0.06887020787151671,553427.0,553442.0,553450.1698643598,-11009.912195953066,1.8685079606336419,9.0,2.0,7.0,0.2222222222222222,-0.20680751972306916,553448.0,553457.0,553708.7068311394,8002.789147295312,25.224857468554166,101.0,71.0,30.0,0.7029702970297029,0.04883597713842695,553658.0,553738.0,138.0,95.0,53.0,281.0,334.0,43.0,927.0,914.0
600,0.861503990180784,554086.7163871457,3724.866310470163,8.408285822851388,25.0,10.0,15.0,0.4,0.09928761337339767,554077.0,554101.0,554194.25479654,-3945.9942015627357,2.8027619409504627,16.0,3.0,13.0,0.1875,-0.08335783203024971,554191.0,554207.0,554228.49040692,37197.12147737904,5.605523881900925,15.0,8.0,7.0,0.5333333333333333,0.07125566554205008,554221.0,554235.0,554245.33972872,-13482.619325094545,3.7370159212672838,10.0,4.0,6.0,0.4,-0.16577346894093595,554241.0,554251.0,554492.7917633194,8786.583350203002,24.29060348823734,93.0,64.0,29.0,0.6881720430107527,0.027950010732667285,554429.0,554521.0,114.0,90.0,60.0,270.0,330.0,24.0,785.0,794.0
601,0.8521571608660603,554901.33972872,3659.781878323498,3.7370159212672838,8.0,4.0,4.0,0.5,0.10379405443295857,554897.0,554905.0,555005.3205425598,-4115.80465023821,7.4740318425345675,17.0,7.0,10.0,0.4117647058823529,-0.06956120512102454,554998.0,555015.0,555042.419352573,39763.31780239501,6.539777862217551,16.0,8.0,8.0,0.5,0.0715047925429158,555034.0,555050.0,555060.0387484744,-11053.715037293821,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.20121960032501354,555056.0,555067.0,555314.5561529397,9407.140266493734,15.882317665385957,80.0,62.0,18.0,0.775,0.03338180005693224,555253.0,555333.0,101.0,93.0,69.0,266.0,335.0,8.0,815.0,814.0
602,0.8935580842730335,555748.5753391,3849.140601358034,4.671269901584105,16.0,11.0,5.0,0.6875,0.0924566126439542,555738.0,555754.0,555857.74520346,-3091.8826942272976,2.8027619409504627,19.0,16.0,3.0,0.8421052631578947,-0.2736867840694306,555842.0,555861.0,555881.40547474,37280.22143141987,6.53977786220513,16.0,8.0,8.0,0.5,0.07251230049548738,555873.0,555889.0,555897.66027128,-12477.01365043508,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.1751706377035717,555894.0,555905.0,556146.4520345993,7185.75366341838,28.027619409504627,88.0,55.0,33.0,0.625,0.047107821107529736,556092.0,556179.0,104.0,88.0,63.0,274.0,337.0,16.0,848.0,839.0
603,0.877039556620805,556507.1506781998,4145.392991309037,9.34253980316821,25.0,13.0,12.0,0.52,0.08652454688974316,556498.0,556519.0,556624.25479654,-1935.3632175368325,2.8027619409504605,9.0,3.0,6.0,0.3333333333333333,-0.40944353919152676,556621.0,556630.0,556650.49040692,37307.39613173266,5.605523881900925,16.0,9.0,7.0,0.5625,0.06784730658562489,556641.0,556657.0,556666.25479654,-11264.678456551394,2.8027619409504627,9.0,3.0,6.0,0.3333333333333333,-0.18367517367467215,556663.0,556672.0,556903.4520345993,9232.583819254354,28.02761940949561,81.0,42.0,39.0,0.5185185185185185,0.029285483640731785,556861.0,556936.0,123.0,102.0,51.0,264.0,315.0,21.0,759.0,769.0
604,0.9026174510876562,557318.66027128,4713.094755140914,3.7370159212672838,12.0,8.0,4.0,0.6666666666666666,0.07892652260215202,557311.0,557323.0,557422.66027128,-2993.883267946329,3.7370159212672838,8.0,4.0,4.0,0.5,-0.14047229359720334,557419.0,557427.0,557460.40547474,39746.65817876231,6.539777862217747,16.0,8.0,8.0,0.5,0.06938705166803574,557452.0,557468.0,557476.6886796369,-9714.934546536868,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.21858678935642095,557473.0,557484.0,557724.5369667793,9114.115339603724,27.093365429187806,74.0,43.0,31.0,0.581081081081081,0.03320714606419165,557682.0,557756.0,108.0,96.0,65.0,272.0,337.0,12.0,811.0,810.0
605,0.9057504535295624,558281.9808138398,4060.3264195646575,10.130215622410883,36.0,23.0,13.0,0.6388888888888888,0.08734301752325985,558262.0,558295.0,558380.5753391,-3201.2533542269316,4.671269901584105,19.0,14.0,5.0,0.7368421052631579,-0.11371690317732251,558367.0,558386.0,558419.40547474,37235.71227488529,6.51818185774338,16.0,8.0,8.0,0.5,0.0692797656655612,558411.0,558427.0,558435.25479654,-11619.84288420182,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.18665903094149217,558432.0,558443.0,558676.4424350143,7698.636281231065,27.093365429187806,71.0,29.0,42.0,0.4084507042253521,0.027633602030073093,558647.0,558718.0,105.0,72.0,76.0,275.0,351.0,33.0,964.0,959.0
606,0.8907213298067018,559081.2356103798,3965.7014428923217,7.673195303678872,24.0,14.0,10.0,0.5833333333333334,0.08016031260341439,559067.0,559091.0,559178.74520346,-3518.3141951405705,2.8027619409504627,10.0,7.0,3.0,0.7,-0.12590983016741816,559172.0,559182.0,559214.4192934425,36185.54815691809,6.539777862217747,16.0,7.0,9.0,0.4375,0.0729650514012237,559207.0,559222.0,559231.9887926001,-12346.202818862817,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.1755095012845893,559228.0,559239.0,559472.4520345993,9646.793469293529,28.027619409504627,85.0,52.0,33.0,0.611764705882353,0.04061872715935766,559420.0,559505.0,105.0,81.0,67.0,266.0,333.0,24.0,799.0,795.0
607,0.9432961034352486,559869.25479654,4897.792190575205,2.8027619409504627,12.0,3.0,9.0,0.25,0.09305741769534223,559866.0,559878.0,559971.4246609,-3934.6669065792366,4.671269901584105,15.0,5.0,10.0,0.3333333333333333,-0.08323630211583068,559966.0,559981.0,560004.422622196,41318.63314962178,6.539777862217747,16.0,8.0,8.0,0.5,0.06786211997541494,559997.0,560012.0,560021.7195055638,-9843.87932190402,3.7370159212672838,10.0,4.0,6.0,0.4,-0.2174102204804687,560018.0,560028.0,560253.2904331838,9337.706012499999,39.18282656149045,91.0,43.0,48.0,0.4725274725274725,0.02982523590510734,560212.0,560300.0,100.0,88.0,62.0,272.0,334.0,12.0,787.0,790.0
608,0.9275948626223294,560707.1397367856,3628.2792604943515,9.34253980316821,24.0,10.0,14.0,0.4166666666666667,0.11329009582080372,560697.0,560721.0,560803.25479654,-2593.1353292008607,2.8027619409504627,7.0,3.0,4.0,0.42857142857142855,-0.15204456753104623,560800.0,560807.0,560844.40547474,38475.56902672217,6.539777862217632,16.0,8.0,8.0,0.5,0.07013165748491466,560837.0,560852.0,560861.0424742969,-11492.950206575219,2.8027619409504627,10.0,3.0,7.0,0.3,-0.1938984028357652,560858.0,560868.0,561096.687644979,8389.911161746495,36.43590523235602,99.0,54.0,45.0,0.5454545454545454,0.035024192037469815,561046.0,561139.0,103.0,79.0,68.0,271.0,339.0,24.0,838.0,840.0
609,0.8882872917653518,561461.4246609,5637.913492889857,4.671269901584105,13.0,5.0,8.0,0.38461538461538464,0.06641549639038351,561456.0,561469.0,561566.74520346,-2364.7016705895912,2.8027619409504627,9.0,6.0,3.0,0.6666666666666666,-0.15291400462973853,561561.0,561570.0,561601.4054747416,35692.989426415785,6.539777862217747,17.0,8.0,9.0,0.47058823529411764,0.07151770293900947,561593.0,561609.0,561619.0426668422,-11931.049408858205,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.17330447758969494,561615.0,561626.0,561862.6218989593,10092.923530473221,26.159111448870988,93.0,58.0,35.0,0.6236559139784946,0.033266394673326524,561807.0,561893.0,105.0,92.0,65.0,267.0,332.0,13.0,754.0,757.0
610,0.8972412404071856,562223.59452526,6190.73279889221,6.539777862217747,24.0,8.0,16.0,0.3333333333333333,0.04504670130006465,562216.0,562240.0,562346.0849321799,-1552.807913658004,0.9342539803168209,3.0,1.0,2.0,0.3333333333333333,-0.7194991299576551,562345.0,562348.0,562368.40547474,41238.72620146419,6.539777861850782,16.0,8.0,8.0,0.5,0.06469999201602299,562360.0,562376.0,562385.66027128,-5539.742568525301,3.7370159212672838,8.0,4.0,4.0,0.5,-0.32731765837098753,562382.0,562390.0,562629.7068311394,11929.310123461855,25.224857468554166,80.0,51.0,29.0,0.6375,0.02338544317821256,562580.0,562659.0,129.0,105.0,45.0,269.0,314.0,24.0,762.0,767.0
611,0.8654209551565385,563156.50959308,3983.3760823967796,5.605523881900925,15.0,7.0,8.0,0.4666666666666667,0.13492741402565983,563150.0,563165.0,563271.1698643599,-4360.405391952884,1.8685079606336419,7.0,2.0,5.0,0.2857142857142857,-0.1851035385993921,563269.0,563276.0,563296.5549032078,38187.958572892865,6.491046829670516,15.0,8.0,7.0,0.5333333333333333,0.0691681738902032,563289.0,563304.0,563313.25479654,-10635.833640003197,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.2073679424933564,563310.0,563321.0,563572.4712207596,8003.305037162002,16.816571645702776,95.0,70.0,25.0,0.7368421052631579,0.0654303329799833,563521.0,563592.0,119.0,104.0,52.0,271.0,323.0,15.0,933.0,928.0
612,0.9160085461100679,563974.8071336197,4210.14267387918,3.73701592126728,8.0,4.0,4.0,0.5,0.09654734569501859,563971.0,563979.0,564075.8958816597,-2309.953034198756,12.145301744116411,29.0,12.0,17.0,0.41379310344827586,-0.07219947972026647,564064.0,564093.0,564112.4054747408,35230.80565589441,6.539777862201361,17.0,8.0,9.0,0.47058823529411764,0.07239350009172436,564104.0,564120.0,564129.25479654,-12690.29010629446,2.8027619409504627,9.0,3.0,6.0,0.3333333333333333,-0.17043136879444964,564126.0,564135.0,564355.8876941209,9338.623823487145,31.764635330771743,91.0,43.0,48.0,0.4725274725274725,0.03215129341643274,564319.0,564403.0,93.0,85.0,71.0,268.0,339.0,8.0,819.0,816.0
613,0.9223968599999188,564793.5753391,4302.891551384637,4.671269901584105,15.0,10.0,5.0,0.6666666666666666,0.07064418278344518,564784.0,564799.0,564894.66027128,-3463.5689584638244,3.7370159212672838,8.0,4.0,4.0,0.5,-0.08755153193911766,564891.0,564899.0,564936.40547474,41267.196290635344,6.495650797388305,16.0,8.0,8.0,0.5,0.06809221113337377,564928.0,564944.0,564953.1820801744,-9703.206667648354,2.8027619409504627,10.0,3.0,7.0,0.3,-0.22895260638009643,564950.0,564960.0,565194.9424415191,8726.615962323745,33.63314329140555,95.0,56.0,39.0,0.5894736842105263,0.03262004110718386,565151.0,565234.0,107.0,92.0,69.0,274.0,343.0,15.0,819.0,824.0
614,0.8563125700050563,565624.66027128,2970.5318514653545,3.7370159212672838,21.0,17.0,4.0,0.8095238095238095,0.1163051896318495,565608.0,565629.0,565733.74520346,-3254.075576988745,2.6678075921105076,10.0,7.0,3.0,0.7,-0.32196074813336667,565727.0,565737.0,565755.5171956687,37921.21035336696,6.539777862210227,16.0,9.0,7.0,0.5625,0.0708832406789477,565747.0,565763.0,565772.6934901767,-13802.654937958881,3.7370159212672673,10.0,4.0,6.0,0.4,-0.1629693342198705,565769.0,565779.0,566027.6410851197,8945.980684513665,14.948063685069135,49.0,32.0,17.0,0.6530612244897959,0.042500538901717205,565996.0,566045.0,119.0,98.0,52.0,266.0,318.0,21.0,831.0,819.0
615,,,,,,,,,,,566743.0,,,,,,,,,567010.0,567123.0,,,,,,,,,567133.0,567145.0,,,,,,,,,567151.0,567170.0,,,,,,,,,567385.0,567393.0,,,,,,,,
616,0.6128631880692191,567389.25479654,1651.1570093803987,2.4569758095287466,6.0,3.0,3.0,0.5,0.15544917102006317,567386.0,567392.0,567751.9808138398,-10992.639332367706,11.21104776380185,116.0,103.0,13.0,0.8879310344827587,-0.047334999358316004,567649.0,567765.0,567782.49040692,35711.246440060415,5.605523881900913,14.0,7.0,7.0,0.5,0.08081757315014505,567775.0,567789.0,567799.33972872,-17311.40074615096,3.7370159212672838,17.0,4.0,13.0,0.23529411764705882,-0.12806743566959494,567795.0,567812.0,568045.74520346,3291.0668205285906,2.8027619409504627,18.0,15.0,3.0,0.8333333333333334,0.09314059953163929,568031.0,568049.0,263.0,257.0,163.0,237.0,400.0,6.0,1764.0,2027.0
617,0.8497773648829859,568302.59452526,3743.5439946080974,6.220900724909776,24.0,10.0,14.0,0.4166666666666667,0.10898150085201794,568293.0,568309.0,568408.66027128,-4368.266954475539,3.7370159212672838,8.0,4.0,4.0,0.5,-0.0794996620450554,568405.0,568413.0,568444.40547474,34139.64399474889,6.539777858208809,16.0,8.0,8.0,0.5,0.07374141674437933,568436.0,568452.0,568461.3012452818,-13634.752339753337,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.16035937557225804,568457.0,568468.0,568714.7260172997,7800.600416727004,14.013809704752314,71.0,55.0,16.0,0.7746478873239436,0.0328597399422836,568660.0,568731.0,112.0,96.0,63.0,263.0,326.0,16.0,913.0,662.0
618,0.9207358622902818,568996.3205425598,3281.972785839044,7.4740318425345675,23.0,14.0,9.0,0.6086956521739131,0.10534732186035653,568983.0,569005.0,569102.33972872,-3172.9063812290833,3.7370159212672838,20.0,4.0,16.0,0.2,-0.10831847121555756,569098.0,569118.0,569137.779404241,37154.198796480574,6.694458764011555,16.0,8.0,8.0,0.5,0.06906396871763076,569130.0,569146.0,569154.6602713035,-11551.391023972401,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.1874928899770831,569151.0,569162.0,569389.5369667793,9178.615235874597,27.093365429187806,82.0,47.0,35.0,0.573170731707317,0.03986853102173523,569361.0,569421.0,115.0,93.0,64.0,259.0,323.0,22.0,695.0,693.0
619,0.9245028314073633,569781.6817369403,5211.183892587862,3.7370159212672838,8.0,4.0,4.0,0.5,0.07377801069313639,569778.0,569786.0,569895.25479654,-3411.845045979204,2.8027619409504627,10.0,3.0,7.0,0.3,-0.13312321715058464,569892.0,569902.0,569927.49040692,43110.257169476645,5.605523881900925,16.0,8.0,8.0,0.5,0.06751074239264009,569919.0,569934.0,569944.33972872,-8392.137692173776,3.7370159212672838,14.0,4.0,10.0,0.2857142857142857,-0.23985978029910193,569940.0,569954.0,570178.4732106214,8813.847199028718,35.66299981573414,89.0,40.0,49.0,0.449438202247191,0.028935311327227757,570139.0,570225.0,114.0,106.0,62.0,271.0,333.0,8.0,785.0,790.0
620,0.9022139320879218,570716.49040692,4424.782710619965,5.605523881886415,18.0,10.0,8.0,0.5555555555555556,0.08848669792582768,570706.0,570723.0,570815.9310763318,-2277.506809358346,2.802761940950401,6.0,3.0,3.0,0.5,-0.12334713614534415,570813.0,570819.0,570853.611634733,36063.79090854044,6.618363513390263,16.0,8.0,8.0,0.5,0.06835387775106769,570846.0,570862.0,570870.0253426881,-10383.49485551806,2.802761940936324,10.0,3.0,7.0,0.3,-0.20000400493532472,570867.0,570877.0,571117.1123058791,6937.343617791059,31.76463533076261,88.0,50.0,38.0,0.5681818181818182,0.041758215416271574,571068.0,571154.0,107.0,90.0,64.0,277.0,341.0,17.0,935.0,926.0
621,0.7998460760355148,571523.9808138398,4161.711776867607,11.21104776380185,25.0,12.0,13.0,0.48,0.06952282522944406,571512.0,571537.0,571636.8301356401,-2110.0250529228715,1.8685079606336419,5.0,3.0,2.0,0.6,-0.30061018742904516,571634.0,571639.0,571665.40547474,38870.12274717549,6.539777862217747,16.0,8.0,8.0,0.5,0.06590875883320885,571657.0,571673.0,571682.66027128,-6584.298402332752,3.7370159212672838,10.0,4.0,6.0,0.4,-0.284079473630242,571679.0,571689.0,571937.9808138398,10788.948705650848,11.21104776380185,89.0,75.0,14.0,0.8426966292134831,0.03655573986802162,571871.0,571951.0,122.0,97.0,55.0,262.0,317.0,25.0,808.0,812.0
622,0.9163890011154668,572397.66027128,3972.7366855419086,3.7370159212672838,15.0,11.0,4.0,0.7333333333333333,0.08887132396026595,572387.0,572402.0,572494.3013563995,-3708.860388700628,18.68507960633642,51.0,28.0,23.0,0.5490196078431373,-0.09030729547085038,572474.0,572516.0,572534.324920781,38990.451351790594,6.881699010630729,17.0,8.0,9.0,0.47058823529411764,0.07045489296875009,572526.0,572543.0,572551.2434138109,-10614.32216170974,2.8027619409504627,10.0,3.0,7.0,0.3,-0.2118354092284783,572548.0,572558.0,572789.0273736991,7168.030290441084,32.59435298301348,87.0,47.0,40.0,0.5402298850574713,0.05357903890227652,572744.0,572827.0,87.0,72.0,84.0,269.0,353.0,15.0,873.0,869.0
623,0.9232398384455729,574122.66027128,4277.409724340244,3.7370159212672838,21.0,17.0,4.0,0.8095238095238095,0.08597896699941264,574106.0,574127.0,574231.74520346,-3031.320968175789,2.8027619409504627,6.0,3.0,3.0,0.5,-0.2734416378410228,574229.0,574235.0,574255.40547474,38666.094991559024,6.435551721579368,16.0,8.0,8.0,0.5,0.06872338913960897,574248.0,574263.0,574271.8005202559,-11321.204821169167,2.8027619409504627,9.0,3.0,6.0,0.3333333333333333,-0.1984507087128286,574269.0,574278.0,574510.1123058791,7558.378638334271,31.764635330771913,79.0,32.0,47.0,0.4050632911392405,0.04824064175211356,574479.0,574550.0,123.0,102.0,49.0,272.0,321.0,21.0,1725.0,1721.0
624,0.8495242892679582,575032.40547474,3851.5011539138773,6.539777862217491,19.0,11.0,8.0,0.5789473684210527,0.1083573125869118,575025.0,575040.0,575134.9808138398,-4126.29045614491,11.21104776380185,25.0,11.0,14.0,0.44,-0.1027123565303997,575124.0,575149.0,575168.40547474,40018.03823516789,6.539777862068646,16.0,8.0,8.0,0.5,0.07074881570968189,575161.0,575176.0,575185.0573543132,-10707.63323103517,2.8027619409504627,10.0,3.0,7.0,0.3,-0.20730773710233893,575182.0,575192.0,575419.9342539802,8160.870686093544,10.27679378348503,59.0,12.0,47.0,0.2033898305084746,0.04817689742604476,575408.0,575467.0,99.0,84.0,68.0,275.0,343.0,15.0,910.0,913.0
625,0.8633304182051593,576656.6794574402,4467.5016613601565,7.4740318425345675,26.0,9.0,17.0,0.34615384615384615,0.06229249965028616,576648.0,576674.0,576761.66027128,-2640.275081549548,3.7370159212672838,10.0,6.0,4.0,0.6,-0.10118868257548333,576756.0,576766.0,576800.40547474,37744.01094513767,6.539777862214816,16.0,8.0,8.0,0.5,0.06990327881448498,576792.0,576808.0,576816.8574708577,-10298.42756382692,2.8027619409504627,10.0,3.0,7.0,0.3,-0.20411586664959563,576814.0,576824.0,577068.0465598594,9628.249397819845,21.487841547286877,87.0,61.0,26.0,0.7011494252873564,0.04535637236199019,577016.0,577093.0,108.0,82.0,68.0,269.0,337.0,26.0,1623.0,1632.0
626,0.9198644528323958,577516.701120875,4740.487827042882,9.34253980316821,26.0,10.0,16.0,0.38461538461538464,0.06396449174921624,577507.0,577533.0,577615.0657460198,-2516.159056370006,10.27679378348503,24.0,12.0,12.0,0.5,-0.10525281419886523,577604.0,577627.0,577657.40547474,40199.900742608515,6.539777862216946,16.0,8.0,8.0,0.5,0.06837401460196467,577650.0,577665.0,577674.2547957911,-10318.89094833189,2.8027619409504627,10.0,3.0,7.0,0.3,-0.21850295964635583,577671.0,577681.0,577919.3671024193,9275.150907685254,28.96187338982145,100.0,65.0,35.0,0.65,0.042789040552654464,577865.0,577953.0,97.0,71.0,77.0,272.0,349.0,26.0,861.0,857.0
627,0.923786625643627,578480.7643896202,5006.843268027011,8.408285822851388,28.0,11.0,17.0,0.39285714285714285,0.07156256713801569,578471.0,578498.0,578581.2462188472,-2770.9000554405793,2.8027619409504627,7.0,3.0,4.0,0.42857142857142855,-0.11154408253157544,578578.0,578585.0,578621.40547474,37401.34797290223,6.539777862217747,16.0,8.0,8.0,0.5,0.07152940102854347,578613.0,578629.0,578637.8295477519,-12605.93600580938,2.8027619409504627,9.0,3.0,6.0,0.3333333333333333,-0.1766163504456422,578635.0,578644.0,578876.0081875387,6384.971893776,43.909937074890586,125.0,72.0,53.0,0.576,0.05646478693998077,578831.0,578927.0,107.0,80.0,66.0,283.0,349.0,27.0,963.0,964.0
628,0.8914229199258986,579299.25479654,2844.5908906295563,2.8027619409504627,22.0,3.0,19.0,0.13636363636363635,0.10371796167685482,579296.0,579318.0,579419.74520346,-4178.437923444883,2.8027619409504627,29.0,26.0,3.0,0.896551724137931,-0.22136951876536198,579394.0,579423.0,579442.40547474,34849.518394707724,6.539777862217747,16.0,8.0,8.0,0.5,0.074285155594383,579434.0,579450.0,579459.5753391,-14530.53632588399,4.671269901584105,11.0,5.0,6.0,0.45454545454545453,-0.15201841672548297,579455.0,579466.0,579695.1972380591,6818.220307805251,30.83038135045509,91.0,47.0,44.0,0.5164835164835165,0.050398104857389735,579651.0,579731.0,98.0,76.0,72.0,265.0,337.0,22.0,819.0,821.0
629,0.8640217084632138,580102.40547474,4347.646472736751,6.539777862217747,22.0,14.0,8.0,0.6363636363636364,0.10029332461466443,580088.0,580110.0,580209.66027128,-2820.305181555672,3.7370159212672838,8.0,4.0,4.0,0.5,-0.2841428580857438,580206.0,580214.0,580234.40547474,40345.222241389085,6.539777862216775,15.0,7.0,8.0,0.4666666666666667,0.0692805114904035,580227.0,580242.0,580251.25479654,-10219.663001164468,2.8027619409504627,10.0,3.0,7.0,0.3,-0.22162873814226702,580248.0,580258.0,580503.0465598594,9371.84343779399,21.48784154728688,98.0,73.0,25.0,0.7448979591836735,0.02670044250702415,580435.0,580528.0,118.0,96.0,52.0,270.0,322.0,22.0,804.0,792.0
630,0.8922133345212147,580931.33972872,3935.956218637888,3.7370159212672838,18.0,4.0,14.0,0.2222222222222222,0.10457343101939082,580927.0,580945.0,581034.50959308,-3877.28922148787,5.605523881900925,22.0,7.0,15.0,0.3181818181818182,-0.1025723507629873,581028.0,581050.0,581070.40547474,36249.84661395522,6.539777862217747,17.0,9.0,8.0,0.5294117647058824,0.07308324916613176,581062.0,581078.0,581087.66027128,-14771.99789103693,3.7370159212672838,10.0,4.0,6.0,0.4,-0.15373809590703763,581084.0,581094.0,581334.4520345993,6620.244766421703,28.027619409504627,89.0,55.0,34.0,0.6179775280898876,0.04977168566253475,581279.0,581367.0,101.0,83.0,66.0,273.0,339.0,18.0,828.0,836.0
631,0.909981940499005,581715.74520346,4713.2124105226085,2.8027619409504627,16.0,13.0,3.0,0.8125,0.08646158858003976,581703.0,581719.0,581815.66027128,-2543.85447539811,3.7370159212672838,31.0,27.0,4.0,0.8709677419354839,-0.10392482938131344,581789.0,581820.0,581854.609592382,34958.4910279103,6.940459901998819,16.0,8.0,8.0,0.5,0.06843273139846409,581847.0,581863.0,581871.6602713016,-13585.351689206735,3.7370159212672838,10.0,4.0,6.0,0.4,-0.16560373959507896,581868.0,581878.0,582097.2629840788,7907.278972263457,41.10717513394012,104.0,50.0,54.0,0.4807692307692308,0.03801778015428383,582057.0,582150.0,86.0,70.0,89.0,272.0,361.0,16.0,785.0,784.0
632,0.9227494750126046,582638.8109494797,4337.366329624179,12.648707296703904,32.0,17.0,15.0,0.53125,0.06201679816239005,582623.0,582654.0,582755.74520346,-2488.238373839863,2.8027619409504627,24.0,21.0,3.0,0.875,-0.3653946144102472,582735.0,582759.0,582779.40547474,41705.88118266932,6.539777862217612,16.0,8.0,8.0,0.5,0.06864475564143913,582771.0,582787.0,582795.8017710435,-9287.47548797881,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.2382559204284276,582793.0,582804.0,583035.6328805583,8714.86956143954,28.96187338982145,99.0,51.0,48.0,0.5151515151515151,0.03450460939103736,583002.0,583082.0,112.0,81.0,69.0,278.0,347.0,31.0,924.0,925.0
633,0.8604799720938459,583556.9808138398,4226.602067904717,11.21104776380185,28.0,15.0,13.0,0.5357142857142857,0.0624956627727762,583543.0,583570.0,583659.1506781998,-2542.4819910084843,9.34253980316821,78.0,60.0,18.0,0.7692307692307693,-0.17458690660928633,583650.0,583677.0,583698.40547474,38249.9800261936,6.539777862217747,16.0,8.0,8.0,0.5,0.07146993502888535,583690.0,583706.0,583715.0586682009,-12277.7654735775,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.1836563440831406,583711.0,583722.0,583968.8958816597,7991.581656043536,12.14530174411867,80.0,66.0,14.0,0.825,0.046234074875806025,583903.0,583983.0,107.0,80.0,72.0,261.0,333.0,27.0,918.0,919.0
634,0.8418621372786814,584355.59452526,3632.2446538220524,6.539777862217747,24.0,8.0,16.0,0.3333333333333333,0.07606382232021729,584348.0,584372.0,584473.0857574885,-3402.516447710648,2.3453230089878008,7.0,4.0,3.0,0.5714285714285714,-0.253509727832027,584469.0,584476.0,584496.40547474,34710.05130068426,6.538860043802046,15.0,7.0,8.0,0.4666666666666667,0.07140100976024726,584489.0,584504.0,584513.25479654,-12781.811011454203,2.8027619409504627,10.0,3.0,7.0,0.3,-0.17107613224228452,584510.0,584520.0,584767.0465598594,8614.446079061518,21.48784154728688,91.0,65.0,26.0,0.7142857142857143,0.02797760443537191,584702.0,584792.0,121.0,97.0,51.0,272.0,323.0,24.0,797.0,798.0
635,0.885805603778522,585167.2356103798,3692.1737960000987,7.259385148692842,20.0,9.0,11.0,0.45,0.12245366221613456,585159.0,585178.0,585280.8301356401,-4034.264492054418,1.8685079606336419,6.0,4.0,2.0,0.6666666666666666,-0.2900300702016101,585277.0,585283.0,585302.57439456,39151.813214271424,6.539777861796225,15.0,8.0,7.0,0.5333333333333333,0.06907945192022492,585295.0,585310.0,585319.9528841211,-11483.054671465577,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.19344174097664668,585316.0,585327.0,585571.1314920395,9023.241434760585,20.553587566970023,85.0,60.0,25.0,0.7058823529411765,0.04997860895303181,585512.0,585595.0,118.0,99.0,50.0,268.0,318.0,19.0,813.0,806.0
636,0.8918082198800701,586031.2356103798,3406.0150926080096,8.408285822288445,24.0,12.0,12.0,0.5,0.10407191171801328,586023.0,586043.0,586130.3205425598,-3093.8091226646357,7.474031842534558,23.0,14.0,9.0,0.6086956521739131,-0.09865729322162439,586116.0,586139.0,586167.40547474,37851.14323298531,6.53977786211118,16.0,8.0,8.0,0.5,0.07052536493229972,586159.0,586175.0,586184.5753391,-13067.528590286898,4.671269901576552,11.0,5.0,6.0,0.45454545454545453,-0.16804238411696068,586180.0,586191.0,586438.0465598594,7698.7244626730635,21.487841547285758,63.0,34.0,29.0,0.5396825396825397,0.0564682015812768,586404.0,586463.0,93.0,73.0,75.0,272.0,347.0,20.0,864.0,865.0
